,Date,Value,location,parameter,longitude,latitude,Data_Converted
186,2024-08-14T09:00:00+00:00,3.6,233545,pm25,-122.653294,45.51421,2024-08-14 09:00:00+00:00
187,2024-08-14T08:00:00+00:00,3.0,233545,pm25,-122.653294,45.51421,2024-08-14 08:00:00+00:00
188,2024-08-14T07:00:00+00:00,3.2,233545,pm25,-122.653294,45.51421,2024-08-14 07:00:00+00:00
189,2024-08-14T06:00:00+00:00,3.2,233545,pm25,-122.653294,45.51421,2024-08-14 06:00:00+00:00
190,2024-08-14T05:00:00+00:00,3.4,233545,pm25,-122.653294,45.51421,2024-08-14 05:00:00+00:00
191,2024-08-14T04:00:00+00:00,3.4,233545,pm25,-122.653294,45.51421,2024-08-14 04:00:00+00:00
192,2024-08-14T03:00:00+00:00,3.2,233545,pm25,-122.653294,45.51421,2024-08-14 03:00:00+00:00
193,2024-08-14T02:00:00+00:00,3.4,233545,pm25,-122.653294,45.51421,2024-08-14 02:00:00+00:00
194,2024-08-14T01:00:00+00:00,3.3,233545,pm25,-122.653294,45.51421,2024-08-14 01:00:00+00:00
195,2024-08-14T00:00:00+00:00,3.2,233545,pm25,-122.653294,45.51421,2024-08-14 00:00:00+00:00
196,2024-08-13T23:00:00+00:00,3.5,233545,pm25,-122.653294,45.51421,2024-08-13 23:00:00+00:00
197,2024-08-13T22:00:00+00:00,3.5,233545,pm25,-122.653294,45.51421,2024-08-13 22:00:00+00:00
198,2024-08-13T21:00:00+00:00,3.5,233545,pm25,-122.653294,45.51421,2024-08-13 21:00:00+00:00
199,2024-08-13T20:00:00+00:00,4.3,233545,pm25,-122.653294,45.51421,2024-08-13 20:00:00+00:00
0,2024-08-21T13:00:00+00:00,4.8,233585,pm25,-122.5795,45.5418,2024-08-21 13:00:00+00:00
1,2024-08-21T11:00:00+00:00,4.3,233585,pm25,-122.5795,45.5418,2024-08-21 11:00:00+00:00
2,2024-08-21T10:00:00+00:00,4.3,233585,pm25,-122.5795,45.5418,2024-08-21 10:00:00+00:00
3,2024-08-21T09:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-21 09:00:00+00:00
4,2024-08-21T08:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-21 08:00:00+00:00
5,2024-08-21T07:00:00+00:00,4.7,233585,pm25,-122.5795,45.5418,2024-08-21 07:00:00+00:00
6,2024-08-21T06:00:00+00:00,5.0,233585,pm25,-122.5795,45.5418,2024-08-21 06:00:00+00:00
7,2024-08-21T05:00:00+00:00,5.9,233585,pm25,-122.5795,45.5418,2024-08-21 05:00:00+00:00
8,2024-08-21T04:00:00+00:00,8.0,233585,pm25,-122.5795,45.5418,2024-08-21 04:00:00+00:00
9,2024-08-21T03:00:00+00:00,7.9,233585,pm25,-122.5795,45.5418,2024-08-21 03:00:00+00:00
10,2024-08-20T22:00:00+00:00,5.8,233585,pm25,-122.5795,45.5418,2024-08-20 22:00:00+00:00
11,2024-08-20T20:00:00+00:00,4.3,233585,pm25,-122.5795,45.5418,2024-08-20 20:00:00+00:00
12,2024-08-20T19:00:00+00:00,4.1,233585,pm25,-122.5795,45.5418,2024-08-20 19:00:00+00:00
13,2024-08-20T17:00:00+00:00,3.7,233585,pm25,-122.5795,45.5418,2024-08-20 17:00:00+00:00
14,2024-08-20T15:00:00+00:00,3.7,233585,pm25,-122.5795,45.5418,2024-08-20 15:00:00+00:00
15,2024-08-20T14:00:00+00:00,3.9,233585,pm25,-122.5795,45.5418,2024-08-20 14:00:00+00:00
16,2024-08-20T13:00:00+00:00,4.0,233585,pm25,-122.5795,45.5418,2024-08-20 13:00:00+00:00
17,2024-08-20T12:00:00+00:00,3.9,233585,pm25,-122.5795,45.5418,2024-08-20 12:00:00+00:00
18,2024-08-20T11:00:00+00:00,4.1,233585,pm25,-122.5795,45.5418,2024-08-20 11:00:00+00:00
19,2024-08-20T10:00:00+00:00,3.9,233585,pm25,-122.5795,45.5418,2024-08-20 10:00:00+00:00
20,2024-08-20T09:00:00+00:00,4.0,233585,pm25,-122.5795,45.5418,2024-08-20 09:00:00+00:00
21,2024-08-20T08:00:00+00:00,4.0,233585,pm25,-122.5795,45.5418,2024-08-20 08:00:00+00:00
22,2024-08-20T07:00:00+00:00,3.8,233585,pm25,-122.5795,45.5418,2024-08-20 07:00:00+00:00
23,2024-08-20T06:00:00+00:00,3.5,233585,pm25,-122.5795,45.5418,2024-08-20 06:00:00+00:00
24,2024-08-20T05:00:00+00:00,3.1,233585,pm25,-122.5795,45.5418,2024-08-20 05:00:00+00:00
25,2024-08-20T04:00:00+00:00,2.9,233585,pm25,-122.5795,45.5418,2024-08-20 04:00:00+00:00
26,2024-08-20T03:00:00+00:00,2.8,233585,pm25,-122.5795,45.5418,2024-08-20 03:00:00+00:00
27,2024-08-20T02:00:00+00:00,2.9,233585,pm25,-122.5795,45.5418,2024-08-20 02:00:00+00:00
28,2024-08-20T01:00:00+00:00,2.7,233585,pm25,-122.5795,45.5418,2024-08-20 01:00:00+00:00
29,2024-08-20T00:00:00+00:00,2.7,233585,pm25,-122.5795,45.5418,2024-08-20 00:00:00+00:00
30,2024-08-19T23:00:00+00:00,2.8,233585,pm25,-122.5795,45.5418,2024-08-19 23:00:00+00:00
31,2024-08-19T22:00:00+00:00,2.7,233585,pm25,-122.5795,45.5418,2024-08-19 22:00:00+00:00
32,2024-08-19T21:00:00+00:00,2.9,233585,pm25,-122.5795,45.5418,2024-08-19 21:00:00+00:00
33,2024-08-19T20:00:00+00:00,3.2,233585,pm25,-122.5795,45.5418,2024-08-19 20:00:00+00:00
34,2024-08-19T19:00:00+00:00,3.2,233585,pm25,-122.5795,45.5418,2024-08-19 19:00:00+00:00
35,2024-08-19T18:00:00+00:00,3.2,233585,pm25,-122.5795,45.5418,2024-08-19 18:00:00+00:00
36,2024-08-19T16:00:00+00:00,3.9,233585,pm25,-122.5795,45.5418,2024-08-19 16:00:00+00:00
37,2024-08-19T15:00:00+00:00,4.0,233585,pm25,-122.5795,45.5418,2024-08-19 15:00:00+00:00
38,2024-08-19T14:00:00+00:00,4.1,233585,pm25,-122.5795,45.5418,2024-08-19 14:00:00+00:00
39,2024-08-19T13:00:00+00:00,4.1,233585,pm25,-122.5795,45.5418,2024-08-19 13:00:00+00:00
40,2024-08-19T11:00:00+00:00,4.3,233585,pm25,-122.5795,45.5418,2024-08-19 11:00:00+00:00
41,2024-08-19T10:00:00+00:00,3.9,233585,pm25,-122.5795,45.5418,2024-08-19 10:00:00+00:00
42,2024-08-19T09:00:00+00:00,3.3,233585,pm25,-122.5795,45.5418,2024-08-19 09:00:00+00:00
43,2024-08-19T08:00:00+00:00,3.6,233585,pm25,-122.5795,45.5418,2024-08-19 08:00:00+00:00
44,2024-08-19T07:00:00+00:00,3.2,233585,pm25,-122.5795,45.5418,2024-08-19 07:00:00+00:00
45,2024-08-19T06:00:00+00:00,3.1,233585,pm25,-122.5795,45.5418,2024-08-19 06:00:00+00:00
46,2024-08-19T05:00:00+00:00,2.9,233585,pm25,-122.5795,45.5418,2024-08-19 05:00:00+00:00
47,2024-08-19T04:00:00+00:00,3.0,233585,pm25,-122.5795,45.5418,2024-08-19 04:00:00+00:00
48,2024-08-19T03:00:00+00:00,2.6,233585,pm25,-122.5795,45.5418,2024-08-19 03:00:00+00:00
49,2024-08-19T02:00:00+00:00,2.4,233585,pm25,-122.5795,45.5418,2024-08-19 02:00:00+00:00
50,2024-08-19T01:00:00+00:00,2.2,233585,pm25,-122.5795,45.5418,2024-08-19 01:00:00+00:00
51,2024-08-19T00:00:00+00:00,2.1,233585,pm25,-122.5795,45.5418,2024-08-19 00:00:00+00:00
52,2024-08-18T23:00:00+00:00,2.3,233585,pm25,-122.5795,45.5418,2024-08-18 23:00:00+00:00
53,2024-08-18T22:00:00+00:00,2.3,233585,pm25,-122.5795,45.5418,2024-08-18 22:00:00+00:00
54,2024-08-18T21:00:00+00:00,2.4,233585,pm25,-122.5795,45.5418,2024-08-18 21:00:00+00:00
55,2024-08-18T20:00:00+00:00,2.3,233585,pm25,-122.5795,45.5418,2024-08-18 20:00:00+00:00
56,2024-08-18T19:00:00+00:00,2.7,233585,pm25,-122.5795,45.5418,2024-08-18 19:00:00+00:00
57,2024-08-18T18:00:00+00:00,3.8,233585,pm25,-122.5795,45.5418,2024-08-18 18:00:00+00:00
58,2024-08-18T17:00:00+00:00,3.7,233585,pm25,-122.5795,45.5418,2024-08-18 17:00:00+00:00
59,2024-08-18T16:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-18 16:00:00+00:00
60,2024-08-18T15:00:00+00:00,4.7,233585,pm25,-122.5795,45.5418,2024-08-18 15:00:00+00:00
61,2024-08-18T14:00:00+00:00,4.6,233585,pm25,-122.5795,45.5418,2024-08-18 14:00:00+00:00
62,2024-08-18T13:00:00+00:00,5.5,233585,pm25,-122.5795,45.5418,2024-08-18 13:00:00+00:00
63,2024-08-18T12:00:00+00:00,6.1,233585,pm25,-122.5795,45.5418,2024-08-18 12:00:00+00:00
64,2024-08-18T11:00:00+00:00,7.1,233585,pm25,-122.5795,45.5418,2024-08-18 11:00:00+00:00
65,2024-08-18T10:00:00+00:00,8.4,233585,pm25,-122.5795,45.5418,2024-08-18 10:00:00+00:00
66,2024-08-18T09:00:00+00:00,9.7,233585,pm25,-122.5795,45.5418,2024-08-18 09:00:00+00:00
67,2024-08-18T08:00:00+00:00,10.0,233585,pm25,-122.5795,45.5418,2024-08-18 08:00:00+00:00
68,2024-08-18T07:00:00+00:00,10.5,233585,pm25,-122.5795,45.5418,2024-08-18 07:00:00+00:00
69,2024-08-18T06:00:00+00:00,8.7,233585,pm25,-122.5795,45.5418,2024-08-18 06:00:00+00:00
70,2024-08-18T05:00:00+00:00,7.4,233585,pm25,-122.5795,45.5418,2024-08-18 05:00:00+00:00
71,2024-08-18T04:00:00+00:00,6.4,233585,pm25,-122.5795,45.5418,2024-08-18 04:00:00+00:00
72,2024-08-18T03:00:00+00:00,6.9,233585,pm25,-122.5795,45.5418,2024-08-18 03:00:00+00:00
73,2024-08-18T02:00:00+00:00,6.4,233585,pm25,-122.5795,45.5418,2024-08-18 02:00:00+00:00
74,2024-08-18T01:00:00+00:00,6.1,233585,pm25,-122.5795,45.5418,2024-08-18 01:00:00+00:00
75,2024-08-18T00:00:00+00:00,6.9,233585,pm25,-122.5795,45.5418,2024-08-18 00:00:00+00:00
76,2024-08-17T23:00:00+00:00,7.4,233585,pm25,-122.5795,45.5418,2024-08-17 23:00:00+00:00
77,2024-08-17T22:00:00+00:00,7.3,233585,pm25,-122.5795,45.5418,2024-08-17 22:00:00+00:00
78,2024-08-17T21:00:00+00:00,7.4,233585,pm25,-122.5795,45.5418,2024-08-17 21:00:00+00:00
79,2024-08-17T20:00:00+00:00,7.7,233585,pm25,-122.5795,45.5418,2024-08-17 20:00:00+00:00
80,2024-08-17T19:00:00+00:00,5.8,233585,pm25,-122.5795,45.5418,2024-08-17 19:00:00+00:00
81,2024-08-17T18:00:00+00:00,4.6,233585,pm25,-122.5795,45.5418,2024-08-17 18:00:00+00:00
82,2024-08-17T17:00:00+00:00,5.3,233585,pm25,-122.5795,45.5418,2024-08-17 17:00:00+00:00
83,2024-08-17T16:00:00+00:00,5.3,233585,pm25,-122.5795,45.5418,2024-08-17 16:00:00+00:00
84,2024-08-17T15:00:00+00:00,4.8,233585,pm25,-122.5795,45.5418,2024-08-17 15:00:00+00:00
85,2024-08-17T14:00:00+00:00,4.5,233585,pm25,-122.5795,45.5418,2024-08-17 14:00:00+00:00
86,2024-08-17T13:00:00+00:00,4.8,233585,pm25,-122.5795,45.5418,2024-08-17 13:00:00+00:00
87,2024-08-17T11:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-17 11:00:00+00:00
88,2024-08-17T10:00:00+00:00,4.3,233585,pm25,-122.5795,45.5418,2024-08-17 10:00:00+00:00
89,2024-08-17T09:00:00+00:00,4.6,233585,pm25,-122.5795,45.5418,2024-08-17 09:00:00+00:00
90,2024-08-17T08:00:00+00:00,5.7,233585,pm25,-122.5795,45.5418,2024-08-17 08:00:00+00:00
91,2024-08-17T07:00:00+00:00,4.5,233585,pm25,-122.5795,45.5418,2024-08-17 07:00:00+00:00
92,2024-08-17T06:00:00+00:00,3.6,233585,pm25,-122.5795,45.5418,2024-08-17 06:00:00+00:00
93,2024-08-17T05:00:00+00:00,2.7,233585,pm25,-122.5795,45.5418,2024-08-17 05:00:00+00:00
94,2024-08-17T04:00:00+00:00,2.6,233585,pm25,-122.5795,45.5418,2024-08-17 04:00:00+00:00
95,2024-08-17T03:00:00+00:00,2.6,233585,pm25,-122.5795,45.5418,2024-08-17 03:00:00+00:00
96,2024-08-17T02:00:00+00:00,2.5,233585,pm25,-122.5795,45.5418,2024-08-17 02:00:00+00:00
97,2024-08-17T01:00:00+00:00,2.6,233585,pm25,-122.5795,45.5418,2024-08-17 01:00:00+00:00
98,2024-08-17T00:00:00+00:00,2.7,233585,pm25,-122.5795,45.5418,2024-08-17 00:00:00+00:00
99,2024-08-16T23:00:00+00:00,2.4,233585,pm25,-122.5795,45.5418,2024-08-16 23:00:00+00:00
100,2024-08-16T22:00:00+00:00,2.4,233585,pm25,-122.5795,45.5418,2024-08-16 22:00:00+00:00
101,2024-08-16T21:00:00+00:00,2.5,233585,pm25,-122.5795,45.5418,2024-08-16 21:00:00+00:00
102,2024-08-16T20:00:00+00:00,2.3,233585,pm25,-122.5795,45.5418,2024-08-16 20:00:00+00:00
103,2024-08-16T19:00:00+00:00,2.0,233585,pm25,-122.5795,45.5418,2024-08-16 19:00:00+00:00
104,2024-08-16T18:00:00+00:00,1.7,233585,pm25,-122.5795,45.5418,2024-08-16 18:00:00+00:00
105,2024-08-16T17:00:00+00:00,2.1,233585,pm25,-122.5795,45.5418,2024-08-16 17:00:00+00:00
106,2024-08-16T16:00:00+00:00,2.0,233585,pm25,-122.5795,45.5418,2024-08-16 16:00:00+00:00
107,2024-08-16T15:00:00+00:00,2.3,233585,pm25,-122.5795,45.5418,2024-08-16 15:00:00+00:00
108,2024-08-16T14:00:00+00:00,2.5,233585,pm25,-122.5795,45.5418,2024-08-16 14:00:00+00:00
109,2024-08-16T13:00:00+00:00,2.8,233585,pm25,-122.5795,45.5418,2024-08-16 13:00:00+00:00
110,2024-08-16T11:00:00+00:00,3.0,233585,pm25,-122.5795,45.5418,2024-08-16 11:00:00+00:00
111,2024-08-16T10:00:00+00:00,3.1,233585,pm25,-122.5795,45.5418,2024-08-16 10:00:00+00:00
112,2024-08-16T09:00:00+00:00,2.0,233585,pm25,-122.5795,45.5418,2024-08-16 09:00:00+00:00
113,2024-08-16T08:00:00+00:00,1.9,233585,pm25,-122.5795,45.5418,2024-08-16 08:00:00+00:00
114,2024-08-16T07:00:00+00:00,1.9,233585,pm25,-122.5795,45.5418,2024-08-16 07:00:00+00:00
115,2024-08-16T06:00:00+00:00,2.1,233585,pm25,-122.5795,45.5418,2024-08-16 06:00:00+00:00
116,2024-08-16T05:00:00+00:00,2.6,233585,pm25,-122.5795,45.5418,2024-08-16 05:00:00+00:00
117,2024-08-16T04:00:00+00:00,2.6,233585,pm25,-122.5795,45.5418,2024-08-16 04:00:00+00:00
118,2024-08-16T03:00:00+00:00,2.9,233585,pm25,-122.5795,45.5418,2024-08-16 03:00:00+00:00
119,2024-08-16T02:00:00+00:00,3.1,233585,pm25,-122.5795,45.5418,2024-08-16 02:00:00+00:00
120,2024-08-16T01:00:00+00:00,3.0,233585,pm25,-122.5795,45.5418,2024-08-16 01:00:00+00:00
121,2024-08-16T00:00:00+00:00,3.0,233585,pm25,-122.5795,45.5418,2024-08-16 00:00:00+00:00
122,2024-08-15T21:00:00+00:00,4.7,233585,pm25,-122.5795,45.5418,2024-08-15 21:00:00+00:00
123,2024-08-15T20:00:00+00:00,3.9,233585,pm25,-122.5795,45.5418,2024-08-15 20:00:00+00:00
124,2024-08-15T19:00:00+00:00,3.9,233585,pm25,-122.5795,45.5418,2024-08-15 19:00:00+00:00
125,2024-08-15T18:00:00+00:00,4.1,233585,pm25,-122.5795,45.5418,2024-08-15 18:00:00+00:00
126,2024-08-15T17:00:00+00:00,3.8,233585,pm25,-122.5795,45.5418,2024-08-15 17:00:00+00:00
127,2024-08-15T16:00:00+00:00,3.4,233585,pm25,-122.5795,45.5418,2024-08-15 16:00:00+00:00
128,2024-08-15T15:00:00+00:00,3.9,233585,pm25,-122.5795,45.5418,2024-08-15 15:00:00+00:00
129,2024-08-15T14:00:00+00:00,4.8,233585,pm25,-122.5795,45.5418,2024-08-15 14:00:00+00:00
130,2024-08-15T13:00:00+00:00,3.6,233585,pm25,-122.5795,45.5418,2024-08-15 13:00:00+00:00
131,2024-08-15T12:00:00+00:00,3.5,233585,pm25,-122.5795,45.5418,2024-08-15 12:00:00+00:00
132,2024-08-15T11:00:00+00:00,3.4,233585,pm25,-122.5795,45.5418,2024-08-15 11:00:00+00:00
133,2024-08-15T10:00:00+00:00,3.5,233585,pm25,-122.5795,45.5418,2024-08-15 10:00:00+00:00
134,2024-08-15T09:00:00+00:00,3.7,233585,pm25,-122.5795,45.5418,2024-08-15 09:00:00+00:00
135,2024-08-15T08:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-15 08:00:00+00:00
136,2024-08-15T07:00:00+00:00,5.1,233585,pm25,-122.5795,45.5418,2024-08-15 07:00:00+00:00
137,2024-08-15T06:00:00+00:00,5.3,233585,pm25,-122.5795,45.5418,2024-08-15 06:00:00+00:00
138,2024-08-15T05:00:00+00:00,5.4,233585,pm25,-122.5795,45.5418,2024-08-15 05:00:00+00:00
139,2024-08-15T04:00:00+00:00,5.2,233585,pm25,-122.5795,45.5418,2024-08-15 04:00:00+00:00
140,2024-08-15T03:00:00+00:00,5.2,233585,pm25,-122.5795,45.5418,2024-08-15 03:00:00+00:00
141,2024-08-15T02:00:00+00:00,5.5,233585,pm25,-122.5795,45.5418,2024-08-15 02:00:00+00:00
142,2024-08-15T01:00:00+00:00,5.7,233585,pm25,-122.5795,45.5418,2024-08-15 01:00:00+00:00
143,2024-08-15T00:00:00+00:00,5.9,233585,pm25,-122.5795,45.5418,2024-08-15 00:00:00+00:00
144,2024-08-14T23:00:00+00:00,5.6,233585,pm25,-122.5795,45.5418,2024-08-14 23:00:00+00:00
145,2024-08-14T22:00:00+00:00,5.8,233585,pm25,-122.5795,45.5418,2024-08-14 22:00:00+00:00
146,2024-08-14T21:00:00+00:00,4.9,233585,pm25,-122.5795,45.5418,2024-08-14 21:00:00+00:00
147,2024-08-14T20:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-14 20:00:00+00:00
148,2024-08-14T19:00:00+00:00,4.2,233585,pm25,-122.5795,45.5418,2024-08-14 19:00:00+00:00
149,2024-08-14T18:00:00+00:00,4.9,233585,pm25,-122.5795,45.5418,2024-08-14 18:00:00+00:00
150,2024-08-14T17:00:00+00:00,4.7,233585,pm25,-122.5795,45.5418,2024-08-14 17:00:00+00:00
151,2024-08-14T16:00:00+00:00,4.6,233585,pm25,-122.5795,45.5418,2024-08-14 16:00:00+00:00
152,2024-08-14T15:00:00+00:00,5.0,233585,pm25,-122.5795,45.5418,2024-08-14 15:00:00+00:00
153,2024-08-14T14:00:00+00:00,5.3,233585,pm25,-122.5795,45.5418,2024-08-14 14:00:00+00:00
154,2024-08-14T13:00:00+00:00,4.7,233585,pm25,-122.5795,45.5418,2024-08-14 13:00:00+00:00
155,2024-08-14T12:00:00+00:00,4.6,233585,pm25,-122.5795,45.5418,2024-08-14 12:00:00+00:00
156,2024-08-14T11:00:00+00:00,4.8,233585,pm25,-122.5795,45.5418,2024-08-14 11:00:00+00:00
157,2024-08-14T10:00:00+00:00,4.6,233585,pm25,-122.5795,45.5418,2024-08-14 10:00:00+00:00
158,2024-08-14T09:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-14 09:00:00+00:00
159,2024-08-14T08:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-14 08:00:00+00:00
160,2024-08-14T07:00:00+00:00,4.1,233585,pm25,-122.5795,45.5418,2024-08-14 07:00:00+00:00
161,2024-08-14T06:00:00+00:00,3.9,233585,pm25,-122.5795,45.5418,2024-08-14 06:00:00+00:00
162,2024-08-14T05:00:00+00:00,4.0,233585,pm25,-122.5795,45.5418,2024-08-14 05:00:00+00:00
163,2024-08-14T04:00:00+00:00,4.2,233585,pm25,-122.5795,45.5418,2024-08-14 04:00:00+00:00
164,2024-08-14T03:00:00+00:00,4.5,233585,pm25,-122.5795,45.5418,2024-08-14 03:00:00+00:00
165,2024-08-14T02:00:00+00:00,4.5,233585,pm25,-122.5795,45.5418,2024-08-14 02:00:00+00:00
166,2024-08-14T01:00:00+00:00,4.3,233585,pm25,-122.5795,45.5418,2024-08-14 01:00:00+00:00
167,2024-08-14T00:00:00+00:00,4.1,233585,pm25,-122.5795,45.5418,2024-08-14 00:00:00+00:00
168,2024-08-13T23:00:00+00:00,4.0,233585,pm25,-122.5795,45.5418,2024-08-13 23:00:00+00:00
169,2024-08-13T22:00:00+00:00,4.0,233585,pm25,-122.5795,45.5418,2024-08-13 22:00:00+00:00
170,2024-08-13T21:00:00+00:00,4.2,233585,pm25,-122.5795,45.5418,2024-08-13 21:00:00+00:00
171,2024-08-13T20:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-13 20:00:00+00:00
172,2024-08-13T19:00:00+00:00,4.5,233585,pm25,-122.5795,45.5418,2024-08-13 19:00:00+00:00
173,2024-08-13T18:00:00+00:00,4.3,233585,pm25,-122.5795,45.5418,2024-08-13 18:00:00+00:00
174,2024-08-13T17:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-13 17:00:00+00:00
175,2024-08-13T16:00:00+00:00,4.4,233585,pm25,-122.5795,45.5418,2024-08-13 16:00:00+00:00
176,2024-08-13T15:00:00+00:00,4.3,233585,pm25,-122.5795,45.5418,2024-08-13 15:00:00+00:00
177,2024-08-13T14:00:00+00:00,4.3,233585,pm25,-122.5795,45.5418,2024-08-13 14:00:00+00:00
178,2024-08-13T13:00:00+00:00,4.2,233585,pm25,-122.5795,45.5418,2024-08-13 13:00:00+00:00
179,2024-08-13T11:00:00+00:00,3.0,233585,pm25,-122.5795,45.5418,2024-08-13 11:00:00+00:00
180,2024-08-13T10:00:00+00:00,2.6,233585,pm25,-122.5795,45.5418,2024-08-13 10:00:00+00:00
181,2024-08-13T09:00:00+00:00,2.7,233585,pm25,-122.5795,45.5418,2024-08-13 09:00:00+00:00
182,2024-08-13T08:00:00+00:00,2.5,233585,pm25,-122.5795,45.5418,2024-08-13 08:00:00+00:00
183,2024-08-13T07:00:00+00:00,2.5,233585,pm25,-122.5795,45.5418,2024-08-13 07:00:00+00:00
184,2024-08-13T06:00:00+00:00,2.6,233585,pm25,-122.5795,45.5418,2024-08-13 06:00:00+00:00
185,2024-08-13T05:00:00+00:00,2.4,233585,pm25,-122.5795,45.5418,2024-08-13 05:00:00+00:00
186,2024-08-13T04:00:00+00:00,2.5,233585,pm25,-122.5795,45.5418,2024-08-13 04:00:00+00:00
187,2024-08-13T03:00:00+00:00,2.4,233585,pm25,-122.5795,45.5418,2024-08-13 03:00:00+00:00
188,2024-08-13T02:00:00+00:00,2.3,233585,pm25,-122.5795,45.5418,2024-08-13 02:00:00+00:00
189,2024-08-13T01:00:00+00:00,2.9,233585,pm25,-122.5795,45.5418,2024-08-13 01:00:00+00:00
190,2024-08-13T00:00:00+00:00,3.0,233585,pm25,-122.5795,45.5418,2024-08-13 00:00:00+00:00
191,2024-08-12T23:00:00+00:00,3.1,233585,pm25,-122.5795,45.5418,2024-08-12 23:00:00+00:00
192,2024-08-12T19:00:00+00:00,3.1,233585,pm25,-122.5795,45.5418,2024-08-12 19:00:00+00:00
193,2024-08-12T18:00:00+00:00,3.2,233585,pm25,-122.5795,45.5418,2024-08-12 18:00:00+00:00
194,2024-08-12T17:00:00+00:00,2.8,233585,pm25,-122.5795,45.5418,2024-08-12 17:00:00+00:00
195,2024-08-12T16:00:00+00:00,3.3,233585,pm25,-122.5795,45.5418,2024-08-12 16:00:00+00:00
196,2024-08-12T15:00:00+00:00,3.5,233585,pm25,-122.5795,45.5418,2024-08-12 15:00:00+00:00
197,2024-08-12T14:00:00+00:00,3.8,233585,pm25,-122.5795,45.5418,2024-08-12 14:00:00+00:00
198,2024-08-12T13:00:00+00:00,3.3,233585,pm25,-122.5795,45.5418,2024-08-12 13:00:00+00:00
199,2024-08-12T11:00:00+00:00,2.8,233585,pm25,-122.5795,45.5418,2024-08-12 11:00:00+00:00
0,2024-08-22T12:00:00+00:00,2.2,8744,pm25,-122.575624,45.562203,2024-08-22 12:00:00+00:00
1,2024-08-22T11:00:00+00:00,2.1,8744,pm25,-122.575624,45.562203,2024-08-22 11:00:00+00:00
2,2024-08-22T10:00:00+00:00,2.1,8744,pm25,-122.575624,45.562203,2024-08-22 10:00:00+00:00
3,2024-08-22T09:00:00+00:00,2.0,8744,pm25,-122.575624,45.562203,2024-08-22 09:00:00+00:00
4,2024-08-22T08:00:00+00:00,1.9,8744,pm25,-122.575624,45.562203,2024-08-22 08:00:00+00:00
5,2024-08-22T07:00:00+00:00,1.9,8744,pm25,-122.575624,45.562203,2024-08-22 07:00:00+00:00
6,2024-08-22T06:00:00+00:00,1.9,8744,pm25,-122.575624,45.562203,2024-08-22 06:00:00+00:00
7,2024-08-22T05:00:00+00:00,2.0,8744,pm25,-122.575624,45.562203,2024-08-22 05:00:00+00:00
8,2024-08-22T04:00:00+00:00,2.3,8744,pm25,-122.575624,45.562203,2024-08-22 04:00:00+00:00
9,2024-08-22T03:00:00+00:00,2.7,8744,pm25,-122.575624,45.562203,2024-08-22 03:00:00+00:00
10,2024-08-22T02:00:00+00:00,2.2,8744,pm25,-122.575624,45.562203,2024-08-22 02:00:00+00:00
11,2024-08-22T01:00:00+00:00,2.2,8744,pm25,-122.575624,45.562203,2024-08-22 01:00:00+00:00
12,2024-08-22T00:00:00+00:00,2.5,8744,pm25,-122.575624,45.562203,2024-08-22 00:00:00+00:00
13,2024-08-21T23:00:00+00:00,3.0,8744,pm25,-122.575624,45.562203,2024-08-21 23:00:00+00:00
14,2024-08-21T22:00:00+00:00,3.2,8744,pm25,-122.575624,45.562203,2024-08-21 22:00:00+00:00
15,2024-08-21T21:00:00+00:00,3.5,8744,pm25,-122.575624,45.562203,2024-08-21 21:00:00+00:00
16,2024-08-21T20:00:00+00:00,4.6,8744,pm25,-122.575624,45.562203,2024-08-21 20:00:00+00:00
17,2024-08-21T19:00:00+00:00,3.2,8744,pm25,-122.575624,45.562203,2024-08-21 19:00:00+00:00
18,2024-08-21T18:00:00+00:00,3.8,8744,pm25,-122.575624,45.562203,2024-08-21 18:00:00+00:00
19,2024-08-21T17:00:00+00:00,3.9,8744,pm25,-122.575624,45.562203,2024-08-21 17:00:00+00:00
20,2024-08-21T16:00:00+00:00,3.6,8744,pm25,-122.575624,45.562203,2024-08-21 16:00:00+00:00
21,2024-08-21T15:00:00+00:00,4.3,8744,pm25,-122.575624,45.562203,2024-08-21 15:00:00+00:00
22,2024-08-21T14:00:00+00:00,5.0,8744,pm25,-122.575624,45.562203,2024-08-21 14:00:00+00:00
23,2024-08-21T13:00:00+00:00,5.2,8744,pm25,-122.575624,45.562203,2024-08-21 13:00:00+00:00
24,2024-08-21T12:00:00+00:00,4.7,8744,pm25,-122.575624,45.562203,2024-08-21 12:00:00+00:00
25,2024-08-21T11:00:00+00:00,4.6,8744,pm25,-122.575624,45.562203,2024-08-21 11:00:00+00:00
